timestamp,device_id,device_type,cpu_usage,memory_usage,network_in_kb,network_out_kb,packet_rate,avg_response_time_ms,service_access_count,failed_auth_attempts,is_encrypted,geo_location_variation,label
23:07.5,thermostat_8,thermostat,85.03,67.23,731,1231,233,413.32,6,4,1,8.88,Normal
23:08.5,sensor_23,sensor,55.67,63.74,423,155,907,476.25,6,1,0,10.21,Normal
23:09.5,thermostat_19,thermostat,14.31,41.18,517,581,720,193.4,8,8,1,19.82,Normal
23:10.5,camera_17,camera,53.7,30.82,1437,1100,228,497.3,1,7,0,11.52,Normal
23:11.5,sensor_25,sensor,64.76,23.68,86,21,926,299.74,2,10,0,12.31,Normal
23:12.5,thermostat_40,thermostat,10.2,38.03,1154,158,605,171.54,1,0,0,16.49,Normal
23:13.5,smart_light_14,smart,53.86,69.34,1453,283,141,490.81,3,8,0,8.54,Normal
23:14.5,smart_light_23,smart,76.91,27.28,1070,1182,498,253.97,3,1,0,12.52,Normal
23:15.5,sensor_29,sensor,26.07,29.7,898,423,466,476.17,6,9,0,15.02,Normal
23:16.5,sensor_44,sensor,66.24,81.46,169,283,687,426.24,7,9,1,2.95,Normal
23:17.5,camera_24,camera,64.38,57.11,810,850,609,106.89,3,8,0,12.25,Normal
23:18.5,sensor_24,sensor,16.35,63.26,1120,224,287,130.92,2,3,0,7.33,Normal
23:19.5,camera_30,camera,70.37,40.5,806,192,616,499.58,7,0,1,9.7,Normal
23:20.5,sensor_33,sensor,47.71,79.19,617,1092,611,320.84,1,10,0,13.32,Anomaly_Spoofing
23:21.5,camera_28,camera,61.36,65.63,1019,1320,997,111.67,8,8,0,5.84,Normal
23:22.5,camera_47,camera,30.96,26.84,823,795,851,230.74,8,1,0,19.49,Normal
23:23.5,sensor_28,sensor,25.55,16.28,531,1437,783,238.04,1,6,1,5.93,Normal
23:24.5,sensor_48,sensor,80.95,21.55,984,923,314,303.43,7,1,0,1.18,Anomaly_DoS
23:25.5,sensor_3,sensor,73.77,44.52,340,813,63,423.99,9,9,1,13.55,Normal
23:26.5,camera_39,camera,35.45,76.96,474,548,922,317.86,4,0,1,8.84,Normal
23:27.5,smart_light_12,smart,64.41,58.96,551,187,423,341.58,3,1,0,17.69,Normal
23:28.5,thermostat_44,thermostat,37.15,25.35,636,364,457,62.59,4,3,1,14.77,Normal
23:29.5,smart_light_9,smart,32.58,83.82,285,521,494,424.84,4,2,0,14.71,Normal
23:30.5,thermostat_1,thermostat,11.2,11.92,66,44,208,306.04,8,2,0,11.35,Normal
23:31.5,smart_light_36,smart,16.5,62.77,833,481,180,58.88,5,6,1,16.82,Normal
23:32.5,smart_light_33,smart,18.05,17.96,418,576,993,278.89,8,7,0,4.51,Normal
23:33.5,smart_light_27,smart,82.8,65.79,508,1134,887,192.55,8,8,0,8.9,Normal
23:34.5,thermostat_49,thermostat,69.63,32.08,1039,1315,482,393.69,6,4,0,16.98,Normal
23:35.5,camera_39,camera,28.97,11.75,1008,1167,83,336.15,2,3,0,19.8,Normal
23:36.5,smart_light_30,smart,72.63,21.6,717,1183,524,489.77,4,5,1,17.74,Normal
23:37.5,thermostat_10,thermostat,17.39,51.18,1492,1021,158,337.1,4,7,1,14.08,Normal
23:38.5,smart_light_38,smart,38.11,47.08,333,249,302,392.39,8,2,0,10.87,Normal
23:39.5,sensor_41,sensor,24.94,70.68,1301,162,417,284.46,8,6,1,12.64,Normal
23:40.5,camera_32,camera,42.96,44.77,649,199,787,50.79,7,4,1,3.06,Normal
23:41.5,smart_light_1,smart,43.54,19.08,891,1352,610,208.67,9,10,1,5.93,Normal
23:42.5,sensor_14,sensor,30.48,63.65,1435,1169,388,152.13,5,9,1,14.81,Anomaly_DoS
23:43.5,smart_light_6,smart,32.44,72.95,958,729,94,221.83,3,2,0,10.18,Normal
23:44.5,smart_light_37,smart,62.31,33.86,1221,1302,239,33.36,2,4,1,9.07,Normal
23:45.5,camera_5,camera,63.81,54.75,878,354,164,37.11,4,0,0,6.03,Normal
23:46.5,smart_light_49,smart,53.86,55.17,439,834,610,442.4,2,8,0,7.68,Normal
23:47.5,smart_light_2,smart,35.43,29.11,643,1414,843,270.74,4,1,0,8.64,Normal
23:48.5,sensor_23,sensor,30.21,59.33,403,175,324,253.8,7,5,0,9.75,Anomaly_Injection
23:49.5,smart_light_12,smart,12.78,62.83,1163,163,722,335.26,4,7,0,15.93,Normal
23:50.5,camera_8,camera,66.85,52.69,1146,659,610,39.61,5,0,0,12.1,Normal
23:51.5,sensor_13,sensor,10.31,39.77,805,562,365,432.05,9,10,0,1.93,Normal
23:52.5,smart_light_29,smart,82.86,38.4,364,232,748,367.29,1,9,0,19.19,Anomaly_Spoofing
23:53.5,camera_26,camera,15.8,47.27,971,1333,273,148.43,8,0,0,8.22,Normal
23:54.5,sensor_27,sensor,26.46,11.6,1121,32,639,225.85,6,1,1,15.2,Normal
23:55.5,smart_light_28,smart,61.81,44.93,1362,15,52,253.53,3,10,1,8.61,Normal
23:56.5,sensor_37,sensor,32.97,27.34,1385,332,96,128.35,4,7,1,4.47,Normal
23:57.5,smart_light_7,smart,17.82,30.15,1360,1131,237,311.44,8,5,0,19.42,Normal
23:58.5,sensor_15,sensor,15.94,25.28,1415,1328,302,114.9,8,2,1,2.1,Normal
23:59.5,sensor_28,sensor,59.59,78.07,278,196,645,314.81,1,7,0,7.22,Normal
24:00.5,smart_light_49,smart,84.15,27.24,797,535,904,269.92,5,7,1,17.83,Normal
24:01.5,thermostat_24,thermostat,61.54,36.79,1489,1374,268,36.26,2,3,0,3.09,Normal
24:02.5,thermostat_4,thermostat,68.79,38.21,515,842,139,152.42,5,1,0,9.37,Normal
24:03.5,thermostat_45,thermostat,58.93,33.24,579,104,650,259.67,1,10,0,10.1,Normal
24:04.5,camera_11,camera,30.9,21,17,1472,948,415.95,2,2,1,17.38,Anomaly_DoS
24:05.5,camera_8,camera,81.78,16.12,787,169,535,425.27,6,5,1,1.26,Anomaly_DoS
24:06.5,camera_43,camera,10.79,17.07,1364,1478,485,191.4,4,7,0,8.5,Normal
24:07.5,smart_light_43,smart,41.62,67.54,797,138,92,73.34,4,7,1,5.38,Anomaly_Spoofing
24:08.5,sensor_48,sensor,39.62,17.03,1361,1244,561,294.16,5,10,1,4.57,Anomaly_DoS
24:09.5,smart_light_30,smart,62.35,16.88,880,665,62,227.6,6,9,0,1.59,Normal
24:10.5,thermostat_14,thermostat,33.87,25.19,45,131,193,307.95,9,4,0,13.14,Normal
24:11.5,smart_light_46,smart,88.44,82.58,785,340,913,276.97,2,5,1,7.57,Anomaly_DoS
24:12.5,smart_light_44,smart,36.71,37.01,157,697,528,440.7,1,1,0,16.22,Anomaly_Spoofing
24:13.5,thermostat_1,thermostat,60.27,82.5,1244,681,780,462.9,5,9,0,5.32,Anomaly_Injection
24:14.5,thermostat_13,thermostat,42.37,41.71,906,645,602,35.92,4,10,1,13.36,Normal
24:15.5,camera_11,camera,18.91,26.12,1099,995,349,496.34,3,9,0,4.94,Normal
24:16.5,camera_49,camera,37.29,66.32,147,438,609,435.13,4,10,0,7.61,Normal
24:17.5,sensor_28,sensor,38.06,13.98,1407,75,564,400.87,8,10,1,3.69,Anomaly_Injection
24:18.5,smart_light_17,smart,12.6,67.63,101,661,358,84.43,5,1,1,3.02,Normal
24:19.5,sensor_27,sensor,63.14,69.76,354,1112,648,149.48,2,3,1,17.49,Normal
24:20.5,thermostat_47,thermostat,26.12,15.89,483,1357,587,364.75,2,10,0,9.88,Normal
24:21.5,thermostat_20,thermostat,73.28,37.74,1077,879,338,218.54,7,5,0,14.98,Normal
24:22.5,thermostat_22,thermostat,81.32,50.42,671,1173,389,304.74,7,3,1,18.5,Normal
24:23.5,camera_22,camera,81.1,59.55,40,1110,334,420.07,1,5,0,2.27,Normal
24:24.5,thermostat_21,thermostat,65.18,29.94,483,606,194,432.54,1,8,0,3.4,Normal
24:25.5,sensor_46,sensor,40.51,38.19,87,514,765,447.46,2,6,0,13.03,Normal
24:26.5,smart_light_47,smart,84.13,32.49,1316,243,861,224.84,8,0,0,4.21,Normal
24:27.5,thermostat_46,thermostat,15.52,54.69,406,1211,825,367.25,5,8,1,18.46,Anomaly_DoS
24:28.5,thermostat_7,thermostat,56.84,23.5,877,868,641,67.66,7,8,1,8.07,Normal
24:29.5,smart_light_1,smart,58.84,79.06,514,832,771,78.18,4,7,1,2.72,Normal
24:30.5,camera_49,camera,77.18,67.9,481,53,412,28.34,3,5,0,4.21,Anomaly_DoS
24:31.5,camera_33,camera,28.68,61.72,1065,1062,821,400.83,6,6,0,4.54,Normal
24:32.5,smart_light_10,smart,38.29,40.88,1063,809,743,96.26,3,10,0,1.14,Normal
24:33.5,smart_light_45,smart,56.81,82.39,819,338,618,346.4,6,2,1,7.44,Normal
24:34.5,thermostat_19,thermostat,76.38,46.87,1483,372,227,56.1,4,3,1,4.97,Normal
24:35.5,smart_light_14,smart,76.66,49,99,542,697,253.21,4,10,0,3.1,Normal
24:36.5,smart_light_7,smart,63.24,23.33,1306,1484,554,76.22,7,10,1,2.66,Normal
24:37.5,camera_47,camera,82.15,53.95,1202,941,528,272.11,7,3,1,18.05,Normal
24:38.5,camera_19,camera,27.51,18.54,94,1301,126,321.78,3,7,1,11.27,Normal
24:39.5,thermostat_5,thermostat,16.8,53.52,1318,406,325,124.69,2,4,1,1.45,Normal
24:40.5,thermostat_47,thermostat,63.62,35.98,692,489,745,347.69,6,5,0,15.32,Normal
24:41.5,thermostat_47,thermostat,56.64,17.29,639,482,345,114.08,2,2,0,9.33,Normal
24:42.5,sensor_40,sensor,87.7,11.67,430,1448,359,334.17,3,6,1,10.84,Normal
24:43.5,camera_22,camera,23.88,50.4,724,1253,805,107.53,9,8,1,7.79,Normal
24:44.5,camera_33,camera,14.05,15.74,633,1332,160,250.72,5,9,1,17.82,Anomaly_Injection
24:45.5,sensor_48,sensor,10.99,76.77,412,1308,426,177.14,9,2,0,15.65,Normal
24:46.5,camera_49,camera,48.81,38.02,485,1040,419,331.94,4,5,0,7.43,Normal
24:47.5,thermostat_28,thermostat,36.54,78.92,1151,986,667,107.46,9,8,0,2.11,Normal
24:48.5,smart_light_4,smart,27.92,11.81,559,468,842,340.1,8,1,0,2.97,Normal
24:49.5,sensor_8,sensor,55.67,46.73,645,1490,449,71.31,1,4,0,15.96,Normal
24:50.5,sensor_32,sensor,10.77,78.85,320,1323,795,120.92,8,1,0,6.42,Normal
24:51.5,camera_7,camera,26.68,26.08,1311,31,741,405.21,4,7,0,14.12,Anomaly_Spoofing
24:52.5,smart_light_17,smart,82.41,50.76,983,1053,961,221.57,6,10,0,9.34,Normal
24:53.5,smart_light_8,smart,35.26,80.73,739,1396,991,431.47,2,6,1,0.77,Normal
24:54.5,thermostat_13,thermostat,53.31,50.36,911,94,293,258.61,5,3,1,18.93,Normal
24:55.5,thermostat_43,thermostat,87.24,76.72,382,964,277,476.31,5,2,1,16.57,Normal
24:56.5,smart_light_43,smart,41.44,38.61,60,694,645,82.34,2,0,0,19.43,Normal
24:57.5,camera_23,camera,68.53,78.14,719,276,170,279.99,7,5,0,18.32,Normal
24:58.5,smart_light_11,smart,42.57,34.41,1403,685,522,235.63,7,4,0,1.42,Normal
24:59.5,camera_2,camera,76.91,39.39,1449,457,472,222.75,8,4,1,13.43,Normal
25:00.5,smart_light_6,smart,61.75,63.57,1439,722,653,348.27,8,1,1,5.76,Normal
25:01.5,sensor_46,sensor,74.51,47.44,34,238,840,148.78,3,9,1,14.7,Anomaly_DoS
25:02.5,smart_light_36,smart,64.87,43.77,1097,919,187,152.86,1,6,0,13.23,Normal
25:03.5,smart_light_32,smart,14.43,65.7,803,663,598,317.39,6,9,0,14.26,Normal
25:04.5,smart_light_17,smart,60.89,46.23,1246,1460,614,361.81,5,3,1,8.02,Anomaly_DoS
25:05.5,sensor_16,sensor,78.86,24.6,1038,214,767,132.63,6,0,1,2.79,Normal
25:06.5,sensor_35,sensor,10.05,65.61,1314,1201,137,132.65,8,10,1,0.34,Normal
25:07.5,smart_light_20,smart,52.27,72.68,300,224,185,382.7,9,8,1,4.22,Normal
25:08.5,camera_3,camera,18.69,30.31,175,17,452,380.66,3,1,1,6.62,Normal
25:09.5,camera_33,camera,28.23,19.87,109,859,765,261.76,8,10,1,9.24,Anomaly_Spoofing
25:10.5,camera_38,camera,15.7,55.3,1075,193,525,162.65,9,5,0,4.24,Normal
25:11.5,camera_18,camera,64.61,33.15,630,1242,997,78.09,5,10,0,12.41,Normal
25:12.5,thermostat_24,thermostat,41.43,19.89,45,56,500,217.33,9,7,1,18.24,Normal
25:13.5,thermostat_9,thermostat,58.9,45.6,864,701,349,312.98,9,4,1,12.92,Normal
25:14.5,thermostat_6,thermostat,24.19,45.69,267,187,333,115.61,9,9,1,1.12,Normal
25:15.5,sensor_34,sensor,87.13,73.06,399,147,569,138.2,3,2,1,11.48,Normal
25:16.5,thermostat_1,thermostat,46.61,48.02,485,493,999,208.74,3,5,1,14.09,Normal
25:17.5,thermostat_45,thermostat,72.7,27.64,172,448,527,202.78,2,10,0,0.49,Anomaly_DoS
25:18.5,smart_light_21,smart,50.46,75.29,897,1304,767,184.71,4,7,1,17.25,Anomaly_Spoofing
25:19.5,sensor_33,sensor,66.43,51.96,1421,79,857,172.96,6,10,1,18.3,Normal
25:20.5,thermostat_43,thermostat,38.32,47.13,490,1059,134,381.44,8,6,0,1.32,Normal
25:21.5,sensor_4,sensor,41.98,62.26,150,1192,644,242.31,1,7,0,1.43,Anomaly_DoS
25:22.5,sensor_35,sensor,29.62,69.27,1336,379,307,101.68,7,2,0,0.55,Normal
25:23.5,camera_35,camera,84.47,30.63,1157,1447,151,79.68,3,2,0,11.79,Normal
25:24.5,sensor_14,sensor,10.11,55.44,869,78,525,420.52,3,0,0,16.36,Normal
25:25.5,camera_8,camera,45.39,73.15,711,1352,914,23.1,4,3,0,17.75,Normal
25:26.5,thermostat_41,thermostat,11.12,17.66,652,1470,927,300.83,3,10,0,12.83,Normal
25:27.5,camera_22,camera,35.83,59.01,262,906,693,362.96,9,7,1,0.53,Normal
25:28.5,thermostat_18,thermostat,16.19,55.39,728,947,695,36.5,5,8,0,9.94,Anomaly_DoS
25:29.5,camera_17,camera,59.7,36.88,111,491,221,397.44,8,3,1,3.48,Normal
25:30.5,thermostat_39,thermostat,58.74,25.07,1249,1159,583,172.34,9,2,1,12.93,Anomaly_DoS
25:31.5,camera_46,camera,69.1,76.03,1237,1233,257,171.65,4,4,1,18.34,Anomaly_DoS
25:32.5,sensor_43,sensor,14.58,29.44,669,1075,166,263.59,4,6,1,4.33,Normal
25:33.5,sensor_7,sensor,14.93,71.65,1030,428,392,283.08,3,3,0,3.75,Normal
25:34.5,smart_light_32,smart,26.85,73.8,732,712,390,366.89,8,9,1,14.41,Anomaly_DoS
25:35.5,thermostat_7,thermostat,48.77,25.04,817,1092,416,495.6,9,2,0,18.65,Normal
25:36.5,camera_31,camera,57.49,51.46,805,709,165,440.86,8,1,0,14.86,Anomaly_DoS
25:37.5,smart_light_36,smart,65.19,44.99,1493,666,266,180.11,7,3,0,6.02,Normal
25:38.5,thermostat_48,thermostat,63.49,63.31,1358,695,492,53.1,2,2,0,5.05,Normal
25:39.5,sensor_22,sensor,84.57,58.07,1354,475,333,259.37,6,1,1,2.94,Normal
25:40.5,thermostat_5,thermostat,23.85,70.21,1295,20,711,192.04,4,4,1,11.14,Anomaly_Spoofing
25:41.5,smart_light_1,smart,70.38,79.6,25,406,390,57.58,1,1,0,19.87,Normal
25:42.5,sensor_10,sensor,61.67,30.13,569,1063,149,223.96,8,10,0,5.43,Normal
25:43.5,thermostat_26,thermostat,23.82,76.37,1425,1321,922,215.68,5,4,1,12.41,Anomaly_DoS
25:44.5,sensor_42,sensor,14.7,61.13,818,1406,546,495.69,9,7,0,8.03,Anomaly_Injection
25:45.5,smart_light_8,smart,12.76,70.57,1280,833,733,249,6,2,1,10.24,Normal
25:46.5,thermostat_14,thermostat,48.39,71.52,277,642,675,493.09,6,3,0,11,Normal
25:47.5,sensor_17,sensor,50.64,13.89,979,1446,723,173.4,6,4,0,10.08,Normal
25:48.5,camera_28,camera,63.33,84.81,918,38,257,223.24,1,7,0,9.25,Normal
25:49.5,smart_light_20,smart,46.15,75.79,440,617,239,403.85,8,4,0,18.9,Anomaly_Spoofing
25:50.5,camera_25,camera,76.54,70.49,361,1028,46,30.64,3,4,1,17.38,Anomaly_Spoofing
25:51.5,sensor_10,sensor,32.03,79.67,338,80,595,412.34,6,4,0,10.11,Normal
25:52.5,sensor_16,sensor,45.12,63.7,1448,478,346,52.11,2,4,0,10.52,Normal
25:53.5,camera_44,camera,35.23,71.48,937,1099,444,67.81,6,2,0,5.18,Normal
25:54.5,smart_light_32,smart,51.79,18.37,1171,605,666,256.35,5,7,1,7.64,Normal
25:55.5,sensor_2,sensor,48.62,55.95,343,1074,488,316.05,5,0,0,3.27,Normal
25:56.5,camera_43,camera,36.22,35.54,613,485,676,497.22,7,7,0,19.18,Normal
25:57.5,camera_4,camera,69.06,54,1061,1226,834,81.55,6,0,1,3.2,Normal
25:58.5,camera_35,camera,68.4,10.41,965,82,901,377.18,9,10,0,9.7,Anomaly_DoS
25:59.5,sensor_11,sensor,10.22,80.08,410,508,555,124.18,9,5,1,2.59,Normal
26:00.5,sensor_32,sensor,36.72,82.14,1487,965,785,296.91,5,4,0,6.91,Normal
26:01.5,sensor_49,sensor,28.82,29.95,735,1415,870,177.13,9,2,0,3.15,Normal
26:02.5,thermostat_37,thermostat,53.45,61.71,1413,360,311,76.15,4,8,0,16.75,Normal
26:03.5,smart_light_22,smart,43.28,84.16,601,1079,402,134.41,2,0,0,3.47,Anomaly_DoS
26:04.5,camera_37,camera,61.68,15.52,961,629,664,30.65,2,2,1,17.45,Anomaly_DoS
26:05.5,thermostat_39,thermostat,89.99,73.16,197,309,180,436.53,8,4,0,8.23,Normal
26:06.5,camera_29,camera,19.92,76.64,877,1465,285,37.95,9,3,1,7.06,Normal
26:07.5,sensor_6,sensor,45.86,16.53,893,397,682,384.82,3,8,0,8.83,Normal
26:08.5,sensor_24,sensor,37.6,83.43,1273,637,516,492.33,3,1,0,17.7,Normal
26:09.5,thermostat_42,thermostat,85.33,44.5,378,241,77,107.2,4,1,1,15.47,Normal
26:10.5,thermostat_43,thermostat,41.07,37.25,1268,895,462,322.18,6,7,0,8.89,Normal
26:11.5,sensor_29,sensor,41.97,76.37,284,245,801,77.88,9,10,1,5.58,Anomaly_Injection
26:12.5,smart_light_36,smart,78.26,58.54,1215,605,207,475.1,8,1,1,3,Anomaly_DoS
26:13.5,camera_17,camera,45.41,34.78,240,892,741,132.12,5,2,0,4.02,Normal
26:14.5,sensor_4,sensor,62.88,62.42,758,1000,700,457.91,8,8,1,16.44,Normal
26:15.5,sensor_12,sensor,11.74,29.71,297,1490,566,103.57,6,7,1,13.88,Normal
26:16.5,smart_light_5,smart,75.86,30.92,841,459,452,215.39,2,7,1,5.87,Anomaly_DoS
26:17.5,thermostat_46,thermostat,30.56,70.86,226,1458,404,128.32,7,7,0,1.84,Normal
26:18.5,thermostat_13,thermostat,75.22,33.31,265,1268,597,278.48,3,8,1,10.01,Normal
26:19.5,thermostat_38,thermostat,72.48,45.78,950,67,594,130.82,7,5,0,6.27,Normal
26:20.5,camera_7,camera,33.54,41.09,185,1132,629,154.71,7,7,1,19.23,Anomaly_Injection
26:21.5,sensor_31,sensor,78.57,41.07,448,22,262,75.6,8,5,1,15.55,Anomaly_DoS
26:22.5,camera_33,camera,47.66,18.78,784,800,633,272.35,1,3,1,12.78,Normal
26:23.5,camera_46,camera,89.24,57.51,550,936,561,65.6,6,5,1,13.06,Normal
26:24.5,camera_33,camera,37.99,32.56,750,225,96,382.3,2,2,0,4.97,Normal
26:25.5,sensor_43,sensor,40.49,63.92,854,691,984,246.04,6,3,1,1.65,Normal
26:26.5,camera_20,camera,31.74,31.96,342,451,486,431.02,6,6,0,15.96,Normal
26:27.5,thermostat_23,thermostat,49.03,52.6,113,220,832,496.54,8,6,1,3.94,Normal
26:28.5,camera_31,camera,11.96,12.96,409,1322,217,328.49,2,6,1,14.13,Anomaly_DoS
26:29.5,camera_27,camera,21.77,38.83,317,422,711,289.59,1,8,1,16.69,Anomaly_Spoofing
26:30.5,smart_light_9,smart,58.28,31.18,604,1324,328,154.14,2,5,1,15.76,Normal
26:31.5,thermostat_40,thermostat,30.42,45.56,24,1439,834,333.32,3,1,0,3.75,Normal
26:32.5,camera_3,camera,45.04,26.77,1406,1102,691,345.79,7,0,1,0.87,Normal
26:33.5,thermostat_6,thermostat,30.67,53.17,335,903,958,179.45,7,10,1,8.67,Normal
26:34.5,thermostat_32,thermostat,67.34,14.75,553,1091,846,220.04,5,10,0,19.32,Normal
26:35.5,sensor_1,sensor,46.4,27.68,40,1383,59,134.55,8,1,0,18.79,Anomaly_Spoofing
26:36.5,camera_11,camera,63.24,29.4,409,763,934,474.47,4,9,0,6.42,Normal
26:37.5,smart_light_38,smart,40.96,27.52,266,1028,263,418.46,3,10,1,11,Normal
26:38.5,smart_light_49,smart,66.81,58.95,178,419,21,303.36,6,7,1,9.51,Anomaly_DoS
26:39.5,sensor_5,sensor,60.73,73.85,389,811,139,132.67,3,2,0,14.24,Normal
26:40.5,thermostat_41,thermostat,21.76,62.22,149,1022,784,452.95,8,5,0,12.79,Anomaly_Injection
26:41.5,sensor_29,sensor,73.01,63.91,715,1182,10,406.06,9,1,1,18.27,Normal
26:42.5,camera_47,camera,89.88,30.91,213,743,345,239.49,4,10,0,17.1,Normal
26:43.5,smart_light_44,smart,53.41,69.47,454,598,289,486.3,5,1,1,8.19,Normal
26:44.5,camera_27,camera,77.19,66.78,1381,1133,350,164.87,7,0,1,2.59,Normal
26:45.5,smart_light_27,smart,17.11,69.58,957,336,671,168.55,3,3,0,5.47,Normal
26:46.5,camera_35,camera,50.54,80.6,1423,824,869,262.51,5,4,0,0.76,Normal
26:47.5,thermostat_20,thermostat,69.61,57.79,557,228,990,412.03,6,7,0,0.33,Normal
26:48.5,camera_48,camera,79.58,55.74,245,1223,605,274.79,2,5,0,5.09,Anomaly_DoS
26:49.5,smart_light_37,smart,65.24,36.26,526,278,209,343.65,9,0,0,1.09,Normal
26:50.5,smart_light_8,smart,49.39,81.71,807,640,293,382.15,9,3,1,19.8,Normal
26:51.5,sensor_44,sensor,34.71,19.54,1088,1247,873,310.01,9,2,0,2.24,Normal
26:52.5,thermostat_10,thermostat,34.64,32.48,604,1128,25,28.33,2,4,1,3.72,Normal
26:53.5,camera_47,camera,89.13,29.35,691,53,930,42.61,9,5,1,4.01,Normal
26:54.5,thermostat_8,thermostat,82.71,34.8,720,1069,744,36.33,1,4,0,6.43,Normal
26:55.5,camera_28,camera,50.93,75.5,279,565,438,254.1,7,10,1,18.2,Normal
26:56.5,camera_49,camera,20.33,45.27,1477,902,849,447.07,1,10,0,9.62,Normal
26:57.5,sensor_37,sensor,86.95,21.19,290,764,137,432.75,7,10,0,16.99,Normal
26:58.5,thermostat_31,thermostat,42.42,58.52,497,104,775,486.41,3,4,1,5.75,Normal
26:59.5,thermostat_49,thermostat,26.52,41.99,569,1328,791,442.67,9,4,0,13.58,Normal
27:00.5,thermostat_42,thermostat,61.47,44.96,133,674,365,201.65,5,0,1,10.55,Anomaly_Spoofing
27:01.5,camera_49,camera,27.28,30.61,312,1107,964,137.48,8,6,1,14.6,Normal
27:02.5,sensor_20,sensor,34.5,49.37,918,1159,546,334.75,3,3,0,2.47,Normal
27:03.5,thermostat_35,thermostat,14.81,31.89,1004,142,740,215.48,5,9,1,4.26,Normal
27:04.5,smart_light_3,smart,65.78,82.79,607,182,22,435.76,7,6,1,16.93,Normal
27:05.5,sensor_23,sensor,41.41,57.5,587,499,592,124.86,7,9,0,12.67,Normal
27:06.5,camera_27,camera,42.52,31.4,546,474,364,27.64,4,0,1,10.82,Normal
27:07.5,thermostat_42,thermostat,48.59,20.59,1420,284,580,198.24,7,6,0,8.71,Normal
27:08.5,thermostat_41,thermostat,13.28,57.54,1389,1305,331,176.06,6,10,0,3.93,Normal
27:09.5,thermostat_9,thermostat,60.22,70.09,313,1437,505,124.49,1,0,0,5.73,Normal
27:10.5,camera_1,camera,47.88,45.89,314,394,679,391.91,1,10,1,13.32,Normal
27:11.5,thermostat_24,thermostat,83.31,12.64,923,878,239,415.89,1,2,1,18.58,Normal
27:12.5,smart_light_42,smart,57.85,46.82,1112,1413,822,292.53,2,0,1,7.61,Normal
27:13.5,camera_19,camera,79.85,73.84,635,714,685,230.87,1,4,0,14.59,Normal
27:14.5,sensor_4,sensor,62,24.9,1206,1226,250,87.87,2,7,0,9.86,Normal
27:15.5,thermostat_24,thermostat,35.55,60.5,786,1010,224,303.76,8,0,1,11.67,Normal
27:16.5,smart_light_32,smart,65.11,81.27,1330,345,817,490.41,8,7,1,2.57,Normal
27:17.5,thermostat_37,thermostat,59.62,58.96,229,837,923,161.8,8,4,0,12.87,Normal
27:18.5,thermostat_6,thermostat,63.96,32.46,1137,958,526,255.46,3,8,1,4.04,Normal
27:19.5,camera_49,camera,71.37,24.96,259,1278,84,93.61,1,7,0,19.16,Normal
27:20.5,thermostat_34,thermostat,18.39,10.45,922,1073,181,187.43,3,2,0,14.48,Normal
27:21.5,thermostat_30,thermostat,41.53,49.64,1166,744,726,291.97,7,6,0,1.81,Normal
27:22.5,sensor_24,sensor,88.26,16.52,957,44,519,66.09,1,7,1,5.7,Normal
27:23.5,camera_4,camera,29.33,20.26,873,1329,917,159.39,8,8,0,19.35,Anomaly_Injection
27:24.5,camera_46,camera,34.97,80.29,644,701,482,370.94,3,3,1,4.81,Normal
27:25.5,sensor_39,sensor,60.36,51.82,115,1354,294,380.46,6,3,0,11.44,Normal
27:26.5,thermostat_46,thermostat,78.7,76.03,844,648,621,77.44,4,1,0,13.24,Normal
27:27.5,thermostat_23,thermostat,71.04,64.1,270,921,94,306.08,7,9,1,12.63,Normal
27:28.5,camera_43,camera,59.99,58.99,632,583,447,121.43,5,4,1,18.09,Normal
27:29.5,sensor_14,sensor,33.26,42.33,972,1153,14,338.76,2,0,0,14.88,Anomaly_DoS
27:30.5,sensor_12,sensor,20.88,66.26,1419,343,13,73.24,9,1,0,9.41,Anomaly_Injection
27:31.5,camera_47,camera,53.01,21.48,1480,281,604,293.32,1,9,0,19.93,Normal
27:32.5,sensor_21,sensor,54,21.67,1134,594,671,127.25,9,5,1,0.82,Anomaly_DoS
27:33.5,camera_47,camera,11.62,74.86,820,518,145,48.71,3,7,0,16.22,Normal
27:34.5,camera_42,camera,25.4,83.46,1189,27,551,210.01,4,4,0,8.87,Normal
27:35.5,smart_light_43,smart,78.09,61.42,443,778,489,157.81,6,8,1,12.63,Normal
27:36.5,camera_28,camera,18.59,16.69,54,892,995,456.16,5,2,1,6.38,Normal
27:37.5,smart_light_33,smart,68.66,35.15,61,780,324,41.23,7,2,0,11.46,Normal
27:38.5,camera_40,camera,37.92,41.26,126,194,421,92.62,2,3,0,7.37,Anomaly_DoS
27:39.5,thermostat_22,thermostat,51.92,51.82,739,118,84,118.73,8,5,1,2.23,Normal
27:40.5,smart_light_39,smart,67.77,71.45,166,899,770,405.53,1,4,0,10.7,Normal
27:41.5,smart_light_42,smart,24.91,76.7,702,629,210,114.18,9,3,1,1.35,Normal
27:42.5,sensor_38,sensor,13.37,29.94,556,588,195,470.77,9,7,1,9.95,Anomaly_Spoofing
27:43.5,thermostat_49,thermostat,70.29,26.86,1283,623,137,400.69,5,10,1,12.14,Normal
27:44.5,sensor_40,sensor,83.33,52.92,406,520,857,410.21,7,1,1,2.58,Normal
27:45.5,sensor_32,sensor,25.55,62.72,424,1069,694,302.54,9,2,0,17.49,Normal
